Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1764225724,2025-11-27T06:42:04Z,UBT795,"-26.519257,18.13423",39975,512,171
1764225756,2025-11-27T06:42:36Z,UBT795,"-26.593386,18.146721",39975,514,171
1764225788,2025-11-27T06:43:08Z,UBT795,"-26.669964,18.159451",40000,515,171
1764225821,2025-11-27T06:43:41Z,UBT795,"-26.746765,18.172476",40000,514,171
1764225851,2025-11-27T06:44:11Z,UBT795,"-26.818279,18.184591",40000,514,171
1764225883,2025-11-27T06:44:43Z,UBT795,"-26.893833,18.197109",40000,514,171
1764225915,2025-11-27T06:45:15Z,UBT795,"-26.967943,18.209576",40000,514,171
1764225947,2025-11-27T06:45:47Z,UBT795,"-27.04443,18.222569",40000,515,171
1764225979,2025-11-27T06:46:19Z,UBT795,"-27.120438,18.235491",40000,517,171
1764226011,2025-11-27T06:46:51Z,UBT795,"-27.196335,18.248343",39975,517,171
1764226043,2025-11-27T06:47:23Z,UBT795,"-27.27182,18.261143",39975,518,171
1764226075,2025-11-27T06:47:55Z,UBT795,"-27.346786,18.273909",39975,519,171
1764226107,2025-11-27T06:48:27Z,UBT795,"-27.42453,18.286951",40000,523,171
1764226137,2025-11-27T06:48:57Z,UBT795,"-27.497429,18.299473",40000,526,171
1764226170,2025-11-27T06:49:30Z,UBT795,"-27.574951,18.313587",39975,529,170
1764226201,2025-11-27T06:50:01Z,UBT795,"-27.650894,18.327475",39975,528,170
1764226231,2025-11-27T06:50:31Z,UBT795,"-27.724558,18.34083",40000,527,170
1764226264,2025-11-27T06:51:04Z,UBT795,"-27.80365,18.355251",40000,528,170
1764226296,2025-11-27T06:51:36Z,UBT795,"-27.880787,18.369404",39975,527,170
1764226329,2025-11-27T06:52:09Z,UBT795,"-27.960392,18.383896",40000,526,170
1764226360,2025-11-27T06:52:40Z,UBT795,"-28.035736,18.397556",39975,524,170
1764226391,2025-11-27T06:53:11Z,UBT795,"-28.109358,18.411039",39975,523,170
1764226421,2025-11-27T06:53:41Z,UBT795,"-28.183823,18.424706",40000,523,170
1764226452,2025-11-27T06:54:12Z,UBT795,"-28.255857,18.437967",39975,522,170
1764226483,2025-11-27T06:54:43Z,UBT795,"-28.330435,18.451591",39975,522,170
1764226515,2025-11-27T06:55:15Z,UBT795,"-28.40712,18.465746",40000,522,170
1764226548,2025-11-27T06:55:48Z,UBT795,"-28.484337,18.480082",40000,521,170
1764226579,2025-11-27T06:56:19Z,UBT795,"-28.559238,18.493975",39975,521,170
1764226611,2025-11-27T06:56:51Z,UBT795,"-28.63623,18.508266",39975,520,170
1764226642,2025-11-27T06:57:22Z,UBT795,"-28.710434,18.521946",40000,519,170
1764226673,2025-11-27T06:57:53Z,UBT795,"-28.782761,18.535362",40000,520,170
1764226704,2025-11-27T06:58:24Z,UBT795,"-28.856644,18.549095",40000,521,170
1764226735,2025-11-27T06:58:55Z,UBT795,"-28.931717,18.562986",39975,523,170
1764226768,2025-11-27T06:59:28Z,UBT795,"-29.010098,18.577719",40000,524,170
1764226800,2025-11-27T07:00:00Z,UBT795,"-29.08699,18.592089",40000,522,170
1764226831,2025-11-27T07:00:31Z,UBT795,"-29.160095,18.60577",40000,521,170
1764226862,2025-11-27T07:01:02Z,UBT795,"-29.23645,18.620029",40000,521,170
1764226893,2025-11-27T07:01:33Z,UBT795,"-29.310221,18.633835",40000,522,170
1764226926,2025-11-27T07:02:06Z,UBT795,"-29.387682,18.648376",39975,522,170
1764226958,2025-11-27T07:02:38Z,UBT795,"-29.465332,18.663025",39975,522,170
1764226990,2025-11-27T07:03:10Z,UBT795,"-29.542562,18.677567",40000,523,170
1764227022,2025-11-27T07:03:42Z,UBT795,"-29.618721,18.691999",39975,523,170
1764227053,2025-11-27T07:04:13Z,UBT795,"-29.690784,18.705624",39975,520,170
1764227085,2025-11-27T07:04:45Z,UBT795,"-29.768555,18.72028",39975,520,170
1764227118,2025-11-27T07:05:18Z,UBT795,"-29.845825,18.734911",39975,521,170
1764227151,2025-11-27T07:05:51Z,UBT795,"-29.924973,18.75",39975,520,170
1764227183,2025-11-27T07:06:23Z,UBT795,"-30.001556,18.764486",40000,520,170
1764227214,2025-11-27T07:06:54Z,UBT795,"-30.075577,18.778543",40000,524,170
1764227246,2025-11-27T07:07:26Z,UBT795,"-30.152536,18.793377",40000,525,170
1764227278,2025-11-27T07:07:58Z,UBT795,"-30.230484,18.808271",39975,524,170
1764227309,2025-11-27T07:08:29Z,UBT795,"-30.304064,18.822271",40000,525,170
1764227342,2025-11-27T07:09:02Z,UBT795,"-30.38176,18.837322",40000,524,170
1764227372,2025-11-27T07:09:32Z,UBT795,"-30.455313,18.85144",39975,521,170
1764227405,2025-11-27T07:10:05Z,UBT795,"-30.533798,18.866436",40000,520,170
1764227436,2025-11-27T07:10:36Z,UBT795,"-30.606375,18.881763",40000,519,169
1764227468,2025-11-27T07:11:08Z,UBT795,"-30.681648,18.898518",40000,520,169
1764227499,2025-11-27T07:11:39Z,UBT795,"-30.754349,18.914633",39975,520,169
1764227531,2025-11-27T07:12:11Z,UBT795,"-30.83107,18.931652",40000,521,169
1764227564,2025-11-27T07:12:44Z,UBT795,"-30.909615,18.948999",40000,522,169
1764227595,2025-11-27T07:13:15Z,UBT795,"-30.983261,18.965313",39975,522,169
1764227627,2025-11-27T07:13:47Z,UBT795,"-31.059219,18.982166",40000,523,169
1764227659,2025-11-27T07:14:19Z,UBT795,"-31.133514,18.998646",40000,523,169
1764227691,2025-11-27T07:14:51Z,UBT795,"-31.20997,19.015631",40000,524,169
1764227722,2025-11-27T07:15:22Z,UBT795,"-31.285629,19.032413",39975,524,169
1764227755,2025-11-27T07:15:55Z,UBT795,"-31.362755,19.049524",39975,525,169
1764227786,2025-11-27T07:16:26Z,UBT795,"-31.437798,19.066278",40000,525,169
1764227817,2025-11-27T07:16:57Z,UBT795,"-31.512327,19.082977",39975,524,169
1764227849,2025-11-27T07:17:29Z,UBT795,"-31.589493,19.100269",39975,526,169
1764227881,2025-11-27T07:18:01Z,UBT795,"-31.665298,19.117395",40000,528,169
1764227912,2025-11-27T07:18:32Z,UBT795,"-31.740692,19.134253",39975,522,169
1764227943,2025-11-27T07:19:03Z,UBT795,"-31.813427,19.150682",39975,514,169
1764227975,2025-11-27T07:19:35Z,UBT795,"-31.887491,19.167442",39425,511,169
1764228006,2025-11-27T07:20:06Z,UBT795,"-31.958809,19.183418",38100,513,167
1764228022,2025-11-27T07:20:22Z,UBT795,"-31.996052,19.196646",37475,512,159
1764228024,2025-11-27T07:20:24Z,UBT795,"-32.001572,19.199213",37375,514,158
1764228027,2025-11-27T07:20:27Z,UBT795,"-32.006618,19.201748",37300,514,156
1764228029,2025-11-27T07:20:29Z,UBT795,"-32.012009,19.204706",37200,514,155
1764228032,2025-11-27T07:20:32Z,UBT795,"-32.016724,19.207397",37125,515,153
1764228034,2025-11-27T07:20:34Z,UBT795,"-32.02161,19.210323",37050,515,152
1764228036,2025-11-27T07:20:36Z,UBT795,"-32.026016,19.213165",37000,516,151
1764228039,2025-11-27T07:20:39Z,UBT795,"-32.032608,19.21767",36900,515,149
1764228041,2025-11-27T07:20:41Z,UBT795,"-32.037094,19.220856",36825,516,148
1764228043,2025-11-27T07:20:43Z,UBT795,"-32.040928,19.223776",36775,515,147
1764228046,2025-11-27T07:20:46Z,UBT795,"-32.045471,19.227337",36700,515,146
1764228048,2025-11-27T07:20:48Z,UBT795,"-32.050377,19.2314",36625,516,145
1764228050,2025-11-27T07:20:50Z,UBT795,"-32.054615,19.235043",36550,516,143
1764228052,2025-11-27T07:20:52Z,UBT795,"-32.058384,19.238462",36475,516,142
1764228055,2025-11-27T07:20:55Z,UBT795,"-32.062683,19.242498",36400,516,141
1764228057,2025-11-27T07:20:57Z,UBT795,"-32.066345,19.246124",36325,516,140
1764228059,2025-11-27T07:20:59Z,UBT795,"-32.070648,19.250574",36275,515,138
1764228061,2025-11-27T07:21:01Z,UBT795,"-32.075096,19.255333",36175,516,137
1764228064,2025-11-27T07:21:04Z,UBT795,"-32.078541,19.259201",36125,516,136
1764228066,2025-11-27T07:21:06Z,UBT795,"-32.082458,19.263702",36050,516,135
1764228068,2025-11-27T07:21:08Z,UBT795,"-32.086533,19.268482",35975,516,135
1764228070,2025-11-27T07:21:10Z,UBT795,"-32.089828,19.272491",35925,515,134
1764228072,2025-11-27T07:21:12Z,UBT795,"-32.09317,19.276556",35875,514,133
1764228075,2025-11-27T07:21:15Z,UBT795,"-32.097256,19.281622",35800,514,133
1764228077,2025-11-27T07:21:17Z,UBT795,"-32.100513,19.285658",35725,514,133
1764228079,2025-11-27T07:21:19Z,UBT795,"-32.103775,19.289749",35675,513,133
1764228112,2025-11-27T07:21:52Z,UBT795,"-32.156708,19.356647",34600,506,132
1764228144,2025-11-27T07:22:24Z,UBT795,"-32.207382,19.420422",33525,501,133
1764228174,2025-11-27T07:22:54Z,UBT795,"-32.255356,19.480682",32625,495,133
1764228206,2025-11-27T07:23:26Z,UBT795,"-32.304932,19.54369",31825,484,132
1764228234,2025-11-27T07:23:54Z,UBT795,"-32.349976,19.594885",31075,474,142
1764228237,2025-11-27T07:23:57Z,UBT795,"-32.354187,19.598566",31000,473,143
1764228239,2025-11-27T07:23:59Z,UBT795,"-32.35849,19.602081",30925,472,144
1764228241,2025-11-27T07:24:01Z,UBT795,"-32.362885,19.605541",30850,472,146
1764228244,2025-11-27T07:24:04Z,UBT795,"-32.367447,19.608971",30775,470,147
1764228246,2025-11-27T07:24:06Z,UBT795,"-32.37117,19.61166",30725,469,148
1764228248,2025-11-27T07:24:08Z,UBT795,"-32.375107,19.614386",30650,468,149
1764228250,2025-11-27T07:24:10Z,UBT795,"-32.37886,19.616968",30600,468,149
1764228252,2025-11-27T07:24:12Z,UBT795,"-32.383347,19.620045",30525,468,150
1764228255,2025-11-27T07:24:15Z,UBT795,"-32.388245,19.623285",30425,467,150
1764228257,2025-11-27T07:24:17Z,UBT795,"-32.393002,19.626402",30350,467,150
1764228260,2025-11-27T07:24:20Z,UBT795,"-32.396774,19.628925",30300,466,150
1764228262,2025-11-27T07:24:22Z,UBT795,"-32.401337,19.63184",30225,466,151
1764228294,2025-11-27T07:24:54Z,UBT795,"-32.462082,19.670746",29225,464,151
1764228326,2025-11-27T07:25:26Z,UBT795,"-32.52116,19.708799",28350,459,151
1764228351,2025-11-27T07:25:51Z,UBT795,"-32.568558,19.736719",27650,450,159
1764228353,2025-11-27T07:25:53Z,UBT795,"-32.572693,19.738396",27600,448,160
1764228356,2025-11-27T07:25:56Z,UBT795,"-32.578651,19.740526",27500,447,163
1764228358,2025-11-27T07:25:58Z,UBT795,"-32.582428,19.741663",27475,445,165
1764228360,2025-11-27T07:26:00Z,UBT795,"-32.587646,19.742981",27400,442,168
1764228362,2025-11-27T07:26:02Z,UBT795,"-32.591263,19.74375",27350,441,170
1764228364,2025-11-27T07:26:04Z,UBT795,"-32.596294,19.744562",27300,440,172
1764228367,2025-11-27T07:26:07Z,UBT795,"-32.600143,19.745014",27250,437,174
1764228369,2025-11-27T07:26:09Z,UBT795,"-32.605774,19.745398",27150,435,177
1764228372,2025-11-27T07:26:12Z,UBT795,"-32.610821,19.745514",27075,433,179
1764228374,2025-11-27T07:26:14Z,UBT795,"-32.614609,19.745398",27025,432,181
1764228376,2025-11-27T07:26:16Z,UBT795,"-32.61937,19.744959",26975,429,183
1764228378,2025-11-27T07:26:18Z,UBT795,"-32.624275,19.744337",26900,426,186
1764228381,2025-11-27T07:26:21Z,UBT795,"-32.627975,19.743641",26875,425,188
1764228383,2025-11-27T07:26:23Z,UBT795,"-32.633583,19.742376",26800,422,191
1764228386,2025-11-27T07:26:26Z,UBT795,"-32.637356,19.741255",26775,420,194
1764228388,2025-11-27T07:26:28Z,UBT795,"-32.642941,19.739349",26725,417,197
1764228391,2025-11-27T07:26:31Z,UBT795,"-32.64769,19.737387",26700,415,199
1764228393,2025-11-27T07:26:33Z,UBT795,"-32.651974,19.735426",26650,412,202
1764228396,2025-11-27T07:26:36Z,UBT795,"-32.656311,19.733093",26625,410,204
1764228398,2025-11-27T07:26:38Z,UBT795,"-32.659515,19.73122",26600,408,206
1764228400,2025-11-27T07:26:40Z,UBT795,"-32.662865,19.729147",26600,407,207
1764228402,2025-11-27T07:26:42Z,UBT795,"-32.666931,19.726391",26575,405,209
1764228405,2025-11-27T07:26:45Z,UBT795,"-32.670135,19.724085",26550,403,210
1764228407,2025-11-27T07:26:47Z,UBT795,"-32.673805,19.721468",26525,402,211
1764228409,2025-11-27T07:26:49Z,UBT795,"-32.678146,19.718426",26500,402,211
1764228411,2025-11-27T07:26:51Z,UBT795,"-32.68116,19.716255",26475,401,210
1764228414,2025-11-27T07:26:54Z,UBT795,"-32.685677,19.713116",26450,402,210
1764228416,2025-11-27T07:26:56Z,UBT795,"-32.689041,19.710735",26425,401,210
1764228418,2025-11-27T07:26:58Z,UBT795,"-32.692245,19.708538",26400,401,210
1764228421,2025-11-27T07:27:01Z,UBT795,"-32.696045,19.705847",26375,400,210
1764228423,2025-11-27T07:27:03Z,UBT795,"-32.69989,19.703156",26350,400,210
1764228454,2025-11-27T07:27:34Z,UBT795,"-32.749126,19.668386",25975,395,211
1764228485,2025-11-27T07:28:05Z,UBT795,"-32.797543,19.633633",25575,392,211
1764228516,2025-11-27T07:28:36Z,UBT795,"-32.84523,19.599115",25200,389,211
1764228548,2025-11-27T07:29:08Z,UBT795,"-32.894695,19.563456",24425,385,211
1764228579,2025-11-27T07:29:39Z,UBT795,"-32.941498,19.529572",23675,381,211
1764228610,2025-11-27T07:30:10Z,UBT795,"-32.98859,19.49552",22900,378,211
1764228642,2025-11-27T07:30:42Z,UBT795,"-33.035889,19.461346",22150,375,211
1764228674,2025-11-27T07:31:14Z,UBT795,"-33.084072,19.426687",21350,372,211
1764228707,2025-11-27T07:31:47Z,UBT795,"-33.130764,19.392942",20600,369,211
1764228738,2025-11-27T07:32:18Z,UBT795,"-33.176804,19.359592",19875,365,211
1764228770,2025-11-27T07:32:50Z,UBT795,"-33.222889,19.326073",19125,362,211
1764228802,2025-11-27T07:33:22Z,UBT795,"-33.268559,19.292776",18325,359,211
1764228835,2025-11-27T07:33:55Z,UBT795,"-33.314758,19.259144",17525,356,211
1764228865,2025-11-27T07:34:25Z,UBT795,"-33.356598,19.225689",16725,347,222
1764228868,2025-11-27T07:34:28Z,UBT795,"-33.35873,19.22316",16675,346,224
1764228870,2025-11-27T07:34:30Z,UBT795,"-33.36145,19.219646",16625,344,226
1764228872,2025-11-27T07:34:32Z,UBT795,"-33.363617,19.216658",16575,342,230
1764228874,2025-11-27T07:34:34Z,UBT795,"-33.366177,19.21279",16525,341,232
1764228876,2025-11-27T07:34:36Z,UBT795,"-33.367905,19.209869",16475,340,234
1764228879,2025-11-27T07:34:39Z,UBT795,"-33.369762,19.206623",16425,339,235
1764228881,2025-11-27T07:34:41Z,UBT795,"-33.371704,19.203003",16375,337,237
1764228883,2025-11-27T07:34:43Z,UBT795,"-33.373856,19.198883",16325,337,238
1764228885,2025-11-27T07:34:45Z,UBT795,"-33.375458,19.195698",16275,336,238
1764228887,2025-11-27T07:34:47Z,UBT795,"-33.376923,19.192841",16225,335,239
1764228890,2025-11-27T07:34:50Z,UBT795,"-33.378479,19.1896",16200,336,239
1764228892,2025-11-27T07:34:52Z,UBT795,"-33.380421,19.185604",16150,335,239
1764228894,2025-11-27T07:34:54Z,UBT795,"-33.382095,19.18224",16100,336,240
1764228896,2025-11-27T07:34:56Z,UBT795,"-33.384007,19.178205",16025,336,240
1764228898,2025-11-27T07:34:58Z,UBT795,"-33.385727,19.174673",15975,336,240
1764228901,2025-11-27T07:35:01Z,UBT795,"-33.38731,19.171478",15925,336,239
1764228903,2025-11-27T07:35:03Z,UBT795,"-33.388779,19.168396",15875,336,239
1764228933,2025-11-27T07:35:33Z,UBT795,"-33.41304,19.119013",15125,340,239
1764228964,2025-11-27T07:36:04Z,UBT795,"-33.437759,19.069519",14350,336,239
1764228997,2025-11-27T07:36:37Z,UBT795,"-33.463394,19.017939",13525,331,239
1764229028,2025-11-27T07:37:08Z,UBT795,"-33.488205,18.968719",12700,330,239
1764229059,2025-11-27T07:37:39Z,UBT795,"-33.511932,18.921091",11600,320,239
1764229073,2025-11-27T07:37:53Z,UBT795,"-33.522125,18.900352",11050,316,239
1764229086,2025-11-27T07:38:06Z,UBT795,"-33.532413,18.879612",10775,307,239
1764229100,2025-11-27T07:38:20Z,UBT795,"-33.541866,18.860664",10425,300,239
1764229113,2025-11-27T07:38:33Z,UBT795,"-33.550919,18.842281",10100,295,239
1764229126,2025-11-27T07:38:46Z,UBT795,"-33.560162,18.823357",9725,290,240
1764229139,2025-11-27T07:38:59Z,UBT795,"-33.56905,18.80476",9300,287,240
1764229153,2025-11-27T07:39:13Z,UBT795,"-33.577805,18.786221",8900,287,240
1764229166,2025-11-27T07:39:26Z,UBT795,"-33.586212,18.768068",8650,283,241
1764229179,2025-11-27T07:39:39Z,UBT795,"-33.594589,18.749681",8400,279,241
1764229193,2025-11-27T07:39:53Z,UBT795,"-33.602848,18.731289",8125,278,241
1764229206,2025-11-27T07:40:06Z,UBT795,"-33.610809,18.713608",7800,279,241
1764229219,2025-11-27T07:40:19Z,UBT795,"-33.619141,18.695011",7425,279,241
1764229232,2025-11-27T07:40:32Z,UBT795,"-33.627148,18.67733",6975,280,241
1764229246,2025-11-27T07:40:46Z,UBT795,"-33.635513,18.659101",6475,282,241
1764229259,2025-11-27T07:40:59Z,UBT795,"-33.643799,18.640997",6150,278,241
1764229272,2025-11-27T07:41:12Z,UBT795,"-33.651867,18.623314",5975,270,241
1764229285,2025-11-27T07:41:25Z,UBT795,"-33.65955,18.606491",5825,257,241
1764229298,2025-11-27T07:41:38Z,UBT795,"-33.667007,18.590044",5625,250,241
1764229312,2025-11-27T07:41:52Z,UBT795,"-33.674259,18.574219",5500,240,240
1764229318,2025-11-27T07:41:58Z,UBT795,"-33.678268,18.567398",5400,237,231
1764229321,2025-11-27T07:42:01Z,UBT795,"-33.679733,18.565437",5375,237,227
1764229323,2025-11-27T07:42:03Z,UBT795,"-33.68166,18.563175",5350,236,223
1764229325,2025-11-27T07:42:05Z,UBT795,"-33.683487,18.561457",5325,235,217
1764229327,2025-11-27T07:42:07Z,UBT795,"-33.68541,18.559832",5300,234,215
1764229329,2025-11-27T07:42:09Z,UBT795,"-33.68734,18.558369",5275,232,211
1764229332,2025-11-27T07:42:12Z,UBT795,"-33.689762,18.556709",5250,232,209
1764229334,2025-11-27T07:42:14Z,UBT795,"-33.691544,18.555628",5225,229,207
1764229336,2025-11-27T07:42:16Z,UBT795,"-33.693577,18.55442",5200,228,206
1764229338,2025-11-27T07:42:18Z,UBT795,"-33.695858,18.553162",5150,226,204
1764229341,2025-11-27T07:42:21Z,UBT795,"-33.697861,18.552097",5125,226,203
1764229343,2025-11-27T07:42:23Z,UBT795,"-33.700096,18.550987",5100,225,203
1764229345,2025-11-27T07:42:25Z,UBT795,"-33.70261,18.549728",5050,224,202
1764229347,2025-11-27T07:42:27Z,UBT795,"-33.704517,18.548756",5025,223,202
1764229349,2025-11-27T07:42:29Z,UBT795,"-33.706799,18.547668",5000,223,202
1764229352,2025-11-27T07:42:32Z,UBT795,"-33.70871,18.546753",4975,222,201
1764229354,2025-11-27T07:42:34Z,UBT795,"-33.710804,18.545723",4950,220,201
1764229356,2025-11-27T07:42:36Z,UBT795,"-33.712601,18.544867",4950,219,201
1764229358,2025-11-27T07:42:38Z,UBT795,"-33.715073,18.543745",4900,218,201
1764229360,2025-11-27T07:42:40Z,UBT795,"-33.716854,18.542862",4900,217,201
1764229363,2025-11-27T07:42:43Z,UBT795,"-33.718826,18.54195",4875,215,201
1764229365,2025-11-27T07:42:45Z,UBT795,"-33.720577,18.541145",4850,215,201
1764229367,2025-11-27T07:42:47Z,UBT795,"-33.7229,18.540045",4825,213,201
1764229373,2025-11-27T07:42:53Z,UBT795,"-33.728817,18.537254",4775,210,201
1764229382,2025-11-27T07:43:02Z,UBT795,"-33.736496,18.53388",4675,206,197
1764229384,2025-11-27T07:43:04Z,UBT795,"-33.738922,18.533207",4650,204,191
1764229386,2025-11-27T07:43:06Z,UBT795,"-33.740688,18.532963",4650,203,185
1764229388,2025-11-27T07:43:08Z,UBT795,"-33.742493,18.532871",4625,202,180
1764229390,2025-11-27T07:43:10Z,UBT795,"-33.744736,18.533039",4600,201,176
1764229393,2025-11-27T07:43:13Z,UBT795,"-33.74675,18.533319",4600,199,172
1764229395,2025-11-27T07:43:15Z,UBT795,"-33.748508,18.533649",4575,198,170
1764229397,2025-11-27T07:43:17Z,UBT795,"-33.750183,18.534048",4550,197,168
1764229399,2025-11-27T07:43:19Z,UBT795,"-33.751968,18.534552",4525,196,167
1764229401,2025-11-27T07:43:21Z,UBT795,"-33.75412,18.535112",4475,195,166
1764229403,2025-11-27T07:43:23Z,UBT795,"-33.756226,18.535728",4450,194,166
1764229406,2025-11-27T07:43:26Z,UBT795,"-33.758331,18.536346",4400,194,166
1764229408,2025-11-27T07:43:28Z,UBT795,"-33.760254,18.536907",4375,193,166
1764229410,2025-11-27T07:43:30Z,UBT795,"-33.762569,18.537598",4325,193,165
1764229413,2025-11-27T07:43:33Z,UBT795,"-33.764786,18.538252",4275,192,165
1764229415,2025-11-27T07:43:35Z,UBT795,"-33.767029,18.538925",4225,192,165
1764229418,2025-11-27T07:43:38Z,UBT795,"-33.768993,18.539543",4175,192,165
1764229420,2025-11-27T07:43:40Z,UBT795,"-33.770645,18.540102",4125,192,164
1764229422,2025-11-27T07:43:42Z,UBT795,"-33.772568,18.540663",4075,192,164
1764229424,2025-11-27T07:43:44Z,UBT795,"-33.774261,18.541222",4025,192,164
1764229433,2025-11-27T07:43:53Z,UBT795,"-33.781609,18.543606",3850,191,164
1764229439,2025-11-27T07:43:59Z,UBT795,"-33.787056,18.54538",3725,192,164
1764229448,2025-11-27T07:44:08Z,UBT795,"-33.794735,18.54784",3575,189,165
1764229456,2025-11-27T07:44:16Z,UBT795,"-33.801674,18.550072",3425,187,165
1764229465,2025-11-27T07:44:25Z,UBT795,"-33.808914,18.55232",3275,184,165
1764229474,2025-11-27T07:44:34Z,UBT795,"-33.815826,18.554506",3150,182,165
1764229480,2025-11-27T07:44:40Z,UBT795,"-33.821182,18.556189",3025,180,165
1764229489,2025-11-27T07:44:49Z,UBT795,"-33.828415,18.558487",2875,178,165
1764229495,2025-11-27T07:44:55Z,UBT795,"-33.833176,18.559999",2775,176,164
1764229504,2025-11-27T07:45:04Z,UBT795,"-33.840134,18.562243",2650,174,165
1764229513,2025-11-27T07:45:13Z,UBT795,"-33.847183,18.564428",2500,173,165
1764229520,2025-11-27T07:45:20Z,UBT795,"-33.852276,18.566036",2400,176,165
1764229526,2025-11-27T07:45:26Z,UBT795,"-33.857441,18.567638",2300,175,165
1764229535,2025-11-27T07:45:35Z,UBT795,"-33.864567,18.569927",2150,174,165
1764229541,2025-11-27T07:45:41Z,UBT795,"-33.869686,18.571529",2050,171,165
1764229548,2025-11-27T07:45:48Z,UBT795,"-33.875179,18.573246",1925,169,164
1764229557,2025-11-27T07:45:57Z,UBT795,"-33.881699,18.575359",1775,164,165
1764229566,2025-11-27T07:46:06Z,UBT795,"-33.888119,18.577366",1650,158,165
1764229575,2025-11-27T07:46:15Z,UBT795,"-33.893921,18.57917",1525,154,165
1764229581,2025-11-27T07:46:21Z,UBT795,"-33.898548,18.580685",1425,153,165
1764229590,2025-11-27T07:46:30Z,UBT795,"-33.904724,18.582645",1325,156,165
1764229599,2025-11-27T07:46:39Z,UBT795,"-33.910538,18.584438",1200,158,165
1764229605,2025-11-27T07:46:45Z,UBT795,"-33.91526,18.585949",1100,156,165
1764229614,2025-11-27T07:46:54Z,UBT795,"-33.921265,18.587894",975,155,164
1764229616,2025-11-27T07:46:56Z,UBT795,"-33.922943,18.588409",925,155,165
1764229622,2025-11-27T07:47:02Z,UBT795,"-33.927292,18.589764",850,152,165
1764229631,2025-11-27T07:47:11Z,UBT795,"-33.933231,18.591614",725,152,165
1764229637,2025-11-27T07:47:17Z,UBT795,"-33.937683,18.593071",650,154,165
1764229645,2025-11-27T07:47:25Z,UBT795,"-33.942398,18.594528",550,154,165
1764229651,2025-11-27T07:47:31Z,UBT795,"-33.947113,18.596043",450,154,164
1764229659,2025-11-27T07:47:39Z,UBT795,"-33.952641,18.597794",350,152,165
1764229666,2025-11-27T07:47:46Z,UBT795,"-33.957367,18.599293",250,152,165
1764229674,2025-11-27T07:47:54Z,UBT795,"-33.963024,18.601055",150,152,165
1764229683,2025-11-27T07:48:03Z,UBT795,"-33.968582,18.602825",125,135,164
1764229692,2025-11-27T07:48:12Z,UBT795,"-33.973042,18.604244",0,96,191
1764229693,2025-11-27T07:48:13Z,UBT795,"-33.973549,18.604408",0,86,191
1764229694,2025-11-27T07:48:14Z,UBT795,"-33.973915,18.604521",0,80,191
1764229695,2025-11-27T07:48:15Z,UBT795,"-33.97443,18.604689",0,74,191
1764229696,2025-11-27T07:48:16Z,UBT795,"-33.974705,18.604773",0,70,191
1764229697,2025-11-27T07:48:17Z,UBT795,"-33.975021,18.604874",0,64,191
1764229699,2025-11-27T07:48:19Z,UBT795,"-33.975288,18.604961",0,59,191
1764229700,2025-11-27T07:48:20Z,UBT795,"-33.975628,18.605061",0,55,191
1764229701,2025-11-27T07:48:21Z,UBT795,"-33.975849,18.605137",0,45,191
1764229703,2025-11-27T07:48:23Z,UBT795,"-33.976318,18.605276",0,37,191
1764229706,2025-11-27T07:48:26Z,UBT795,"-33.976593,18.60536",0,30,191
1764229708,2025-11-27T07:48:28Z,UBT795,"-33.976814,18.605433",0,23,191
1764229715,2025-11-27T07:48:35Z,UBT795,"-33.977291,18.605585",0,12,191
1764229723,2025-11-27T07:48:43Z,UBT795,"-33.977615,18.60569",0,9,194
1764229728,2025-11-27T07:48:48Z,UBT795,"-33.97784,18.605614",0,9,219
1764229734,2025-11-27T07:48:54Z,UBT795,"-33.977921,18.605347",0,9,264
1764229739,2025-11-27T07:48:59Z,UBT795,"-33.977898,18.605118",0,9,292
1764229743,2025-11-27T07:49:03Z,UBT795,"-33.977837,18.604889",0,10,303
1764229748,2025-11-27T07:49:08Z,UBT795,"-33.977779,18.604603",0,11,309
1764229752,2025-11-27T07:49:12Z,UBT795,"-33.977726,18.604338",0,12,309
1764229756,2025-11-27T07:49:16Z,UBT795,"-33.977669,18.604099",0,13,312
1764229759,2025-11-27T07:49:19Z,UBT795,"-33.977615,18.603844",0,13,312
1764229766,2025-11-27T07:49:26Z,UBT795,"-33.97752,18.603399",0,12,312
1764229773,2025-11-27T07:49:33Z,UBT795,"-33.977417,18.602978",0,10,312
1764229780,2025-11-27T07:49:40Z,UBT795,"-33.977337,18.602629",0,9,312
1764229787,2025-11-27T07:49:47Z,UBT795,"-33.97728,18.602329",0,8,312
1764229794,2025-11-27T07:49:54Z,UBT795,"-33.977177,18.602026",0,8,317
1764229802,2025-11-27T07:50:02Z,UBT795,"-33.976929,18.601799",0,9,348
1764229808,2025-11-27T07:50:08Z,UBT795,"-33.976707,18.601717",0,9,5
1764229814,2025-11-27T07:50:14Z,UBT795,"-33.976463,18.601612",0,10,5
1764229819,2025-11-27T07:50:19Z,UBT795,"-33.976242,18.601528",0,10,8
1764229825,2025-11-27T07:50:25Z,UBT795,"-33.975998,18.601423",0,11,5
1764229829,2025-11-27T07:50:29Z,UBT795,"-33.975792,18.601311",0,10,5
1764229835,2025-11-27T07:50:35Z,UBT795,"-33.975563,18.601185",0,8,2
1764229841,2025-11-27T07:50:41Z,UBT795,"-33.975357,18.601059",0,8,2
